ID_CLIENTE,FECHA_ALTA,EDAD,GENERO,ESTADO_CIVIL,NIVEL_EDUCATIVO,NUM_DEPENDIENTES,TIPO_EMPLEO,INGRESO_MENSUAL,ANTIGUEDAD_LABORAL,TIPO_CREDITO,MONTO_CREDITO,PLAZO_MESES,TASA_INTERES,NUM_CREDITOS_PREVIOS,DIAS_MORA_MAX,RATIO_UTILIZACION,TIPO_VIVIENDA,RATIO_LTV,DEFAULT
CLI000171,2025-04-12,32,F,Viudo,Postgrado,2,Independiente,2635.0,,Consumo,15936.0,12,29.92,4,90.0,0.1728,Hipotecada,,1
CLI000172,2025-09-13,33,M,Casado,Técnico,0,Dependiente,1044.0,19.5,Hipotecario,3683.0,12,5.08,4,0.0,0.5817,Familiar,0.828,0
CLI000173,2026-01-29,41,F,Viudo,Universitario,0,Independiente,3075.0,8.2,Consumo,9465.0,48,13.45,4,0.0,0.1609,Hipotecada,,0
CLI000174,2025-08-31,45,M,Casado,Técnico,1,Independiente,2761.0,7.7,Consumo,5141.0,48,13.74,2,30.0,0.3172,Arrendada,,0
CLI000175,2025-07-02,45,F,Soltero,Secundaria,3,Independiente,1019.0,,Hipotecario,25446.0,36,16.92,1,0.0,0.2476,Familiar,0.883,0
CLI000176,2025-05-01,51,M,Casado,Postgrado,1,Dependiente,2724.0,,Hipotecario,89432.0,84,21.65,1,0.0,0.124,Arrendada,0.868,0
CLI000177,2025-01-31,42,F,Casado,Universitario,2,Dependiente,,0.2,Vehicular,31879.0,12,18.75,1,60.0,0.1659,Hipotecada,,0
CLI000178,2025-04-13,57,M,Casado,Universitario,0,Dependiente,3286.0,4.6,Consumo,7820.0,24,13.33,0,0.0,0.0997,Familiar,,0
CLI000179,2026-01-17,39,M,Soltero,Técnico,0,Dependiente,1490.0,2.6,Consumo,33249.0,60,14.81,4,60.0,0.025,Propia,,1
CLI000180,2025-12-19,71,F,Soltero,Técnico,2,Empresario,1863.0,0.1,Hipotecario,7715.0,36,16.83,6,0.0,0.2222,Arrendada,0.632,0
CLI000181,2025-10-20,48,F,Soltero,Técnico,0,Jubilado,1807.0,0.2,Hipotecario,300000.0,36,26.79,3,0.0,0.3807,Familiar,0.634,0
CLI000182,2025-11-02,32,M,Casado,Universitario,3,Empresario,3139.0,10.7,Vehicular,25304.0,36,13.31,4,0.0,0.7289,Arrendada,,1
CLI000183,2026-02-16,30,F,Divorciado,Técnico,2,Dependiente,2173.0,3.6,Consumo,8989.0,48,12.35,2,30.0,,Familiar,,0
CLI000184,2025-08-18,47,M,Casado,Secundaria,2,Dependiente,865.0,5.0,Vehicular,34290.0,36,12.34,2,120.0,0.4293,Propia,,0
CLI000185,2025-01-06,39,F,Casado,Secundaria,0,Empresario,596.0,2.9,Hipotecario,17230.0,24,17.22,3,0.0,0.3461,Propia,0.616,0
CLI000186,2025-10-30,49,F,Casado,Universitario,2,Dependiente,1335.0,14.9,Vehicular,2765.0,36,5.0,1,0.0,0.1803,Hipotecada,,0
CLI000187,2025-11-08,47,M,Casado,Secundaria,1,Independiente,1611.0,4.4,Vehicular,6228.0,36,17.92,5,,0.0385,Arrendada,,1
CLI000188,2025-12-23,41,M,Soltero,Técnico,0,Dependiente,1277.0,10.8,Empresarial,13626.0,48,34.77,5,0.0,0.2473,Propia,,0
CLI000189,2025-05-24,32,M,Divorciado,Secundaria,1,Jubilado,1369.0,3.3,Empresarial,3215.0,12,11.4,2,90.0,0.0998,Arrendada,,1
CLI000190,2025-07-15,25,M,Soltero,Técnico,0,Jubilado,2837.0,7.4,Empresarial,22981.0,12,17.65,2,0.0,0.1,Propia,,0
CLI000191,2026-02-04,37,F,Soltero,Técnico,1,Dependiente,1660.0,6.4,Empresarial,39130.0,12,28.67,3,0.0,0.1511,Familiar,,0
CLI000192,2025-04-19,51,F,Soltero,Universitario,0,Dependiente,,1.7,Hipotecario,4038.0,60,9.18,3,60.0,0.5117,Propia,0.91,0
CLI000193,2025-11-27,44,F,Soltero,Técnico,0,Independiente,3298.0,9.3,Hipotecario,66070.0,48,21.48,4,0.0,0.1856,Propia,0.862,0
CLI000194,2025-11-19,28,M,Casado,Técnico,1,Dependiente,3349.0,8.7,Hipotecario,3766.0,24,24.42,3,120.0,0.3811,Familiar,0.846,0
CLI000195,2026-02-08,43,F,Soltero,Técnico,1,Dependiente,3965.0,9.4,Vehicular,13070.0,48,17.61,2,,0.3807,Propia,,0
CLI000196,2025-07-01,46,M,Casado,Secundaria,1,Dependiente,2167.0,0.9,Consumo,23301.0,36,18.89,4,,0.3008,Propia,,1
CLI000197,2025-06-13,32,F,Casado,Técnico,4,Empresario,3038.0,7.7,Hipotecario,31877.0,24,15.19,3,60.0,0.0933,Familiar,0.945,0
CLI000198,2025-02-08,43,M,Casado,Secundaria,0,Dependiente,521.0,1.9,Consumo,26416.0,36,12.96,2,0.0,0.1985,Familiar,,1
CLI000199,2025-11-29,42,F,Soltero,Técnico,0,Dependiente,1862.0,13.7,Empresarial,76777.0,36,11.22,5,30.0,0.3087,Propia,,0
CLI000200,2026-01-27,29,M,Divorciado,Técnico,1,Dependiente,2642.0,2.6,Hipotecario,9623.0,48,27.04,3,30.0,0.0778,Arrendada,0.894,0
CLI000201,2026-03-03,45,F,Casado,Secundaria,1,Dependiente,1152.0,2.9,Consumo,26966.0,24,16.42,4,,0.1349,Propia,,0
CLI000202,2025-11-05,48,M,Soltero,Universitario,1,Dependiente,2366.0,9.3,Vehicular,47584.0,84,15.03,7,90.0,0.2004,Propia,,0
CLI000203,2025-09-02,53,F,Divorciado,Técnico,2,Dependiente,2633.0,5.8,Vehicular,50273.0,120,24.72,4,30.0,0.1947,Arrendada,,1
CLI000204,2025-10-12,53,F,Soltero,Secundaria,1,Empresario,2812.0,,Consumo,16346.0,36,11.92,1,90.0,0.0425,Familiar,,0
CLI000205,2025-11-04,26,F,Casado,Técnico,1,Dependiente,2133.0,1.0,Consumo,1474.0,60,27.04,4,30.0,0.3217,Familiar,,1
CLI000206,2025-12-21,31,F,Casado,Técnico,0,Independiente,1637.0,12.6,Hipotecario,22492.0,12,13.78,3,30.0,0.1601,Hipotecada,0.775,0
CLI000207,2025-12-03,47,M,Soltero,Universitario,2,Independiente,5599.0,,Empresarial,9603.0,24,13.52,0,0.0,0.1887,Arrendada,,0
CLI000208,2025-11-18,47,M,Divorciado,Técnico,0,Sin empleo,2025.0,20.7,Consumo,15609.0,48,24.39,3,0.0,,Propia,,0
CLI000209,2025-07-19,47,F,Soltero,Técnico,1,Dependiente,2854.0,,Consumo,55929.0,48,14.81,3,0.0,0.5293,Propia,,0
CLI000210,2025-09-20,75,M,Casado,Técnico,1,Dependiente,939.0,4.3,Empresarial,40577.0,36,14.48,0,60.0,0.5334,Propia,,0
CLI000211,2025-10-17,48,F,Soltero,Técnico,2,Dependiente,1618.0,3.0,Vehicular,18285.0,36,23.64,3,30.0,0.5058,Hipotecada,,1
CLI000212,2026-03-08,54,F,Casado,Universitario,1,Jubilado,3173.0,0.7,Vehicular,27981.0,48,24.6,2,0.0,0.3681,Arrendada,,0
CLI000213,2025-12-19,52,M,Viudo,Universitario,1,Dependiente,1909.0,4.6,Empresarial,13027.0,36,7.42,2,30.0,0.4823,Arrendada,,0
CLI000214,2025-04-15,49,F,Casado,Universitario,0,Dependiente,2362.0,4.5,Consumo,9538.0,60,29.06,0,30.0,0.1502,Arrendada,,1
CLI000215,2025-12-12,38,F,Soltero,Secundaria,0,Dependiente,1131.0,2.5,Vehicular,20958.0,24,27.96,3,0.0,0.2924,Hipotecada,,0
CLI000216,2025-12-29,50,F,Casado,Universitario,2,Dependiente,3726.0,1.2,Empresarial,27932.0,36,25.78,3,0.0,0.3335,Hipotecada,,0
CLI000217,2025-04-14,33,F,Casado,Secundaria,1,Dependiente,1331.0,15.0,Vehicular,32619.0,60,24.24,1,0.0,0.3422,Propia,,0
CLI000218,2025-07-08,39,M,Casado,Secundaria,2,Dependiente,1625.0,,Consumo,24250.0,84,23.4,3,0.0,0.3184,Propia,,1
CLI000219,2025-10-25,36,F,Divorciado,Universitario,3,Independiente,6171.0,2.8,Empresarial,2155.0,36,12.55,5,0.0,0.4329,Familiar,,0
CLI000220,2025-11-26,42,M,Divorciado,Secundaria,2,Dependiente,,2.3,Consumo,19604.0,60,14.03,3,0.0,0.0901,Arrendada,,0
CLI000221,2025-06-24,67,F,Soltero,Técnico,3,Independiente,1031.0,,Hipotecario,7736.0,84,8.31,3,30.0,0.2858,Familiar,0.802,0
CLI000222,2026-01-23,21,M,Casado,Universitario,0,Jubilado,3321.0,6.8,Consumo,7789.0,36,5.0,3,0.0,0.4223,Propia,,0
CLI000223,2025-07-21,49,M,Divorciado,Secundaria,1,Empresario,810.0,3.0,Vehicular,15362.0,24,9.36,0,0.0,0.6956,Familiar,,0
CLI000224,2025-12-23,24,F,Soltero,Secundaria,0,Dependiente,858.0,3.0,Consumo,14937.0,36,14.05,5,0.0,0.3842,Propia,,0
CLI000225,2026-03-22,36,M,Soltero,Universitario,0,Dependiente,3852.0,3.6,Vehicular,24858.0,24,30.86,1,0.0,0.1106,Arrendada,,0
CLI000226,2025-03-28,53,F,Soltero,Técnico,0,Jubilado,2008.0,13.1,Hipotecario,29018.0,24,12.34,3,30.0,0.2389,Propia,0.686,0
CLI000227,2025-10-22,42,M,Soltero,Secundaria,2,Dependiente,,3.5,Hipotecario,10833.0,36,19.05,2,0.0,0.3806,Propia,0.504,0
CLI000228,2025-09-07,30,M,Viudo,Técnico,2,Independiente,1550.0,3.8,Hipotecario,39652.0,60,21.31,5,0.0,0.3683,Propia,0.54,0
CLI000229,2026-01-30,34,M,Casado,Universitario,2,Dependiente,4824.0,1.4,Hipotecario,13972.0,60,9.28,5,30.0,0.3165,Arrendada,0.506,0
CLI000230,2026-02-10,49,M,Casado,Técnico,1,Dependiente,1665.0,4.1,Consumo,27157.0,48,22.17,3,0.0,0.3523,Propia,,0
CLI000231,2025-04-11,33,F,Soltero,Secundaria,0,Dependiente,852.0,1.4,Consumo,15260.0,60,24.75,0,30.0,0.1976,Arrendada,,1
CLI000232,2025-07-31,44,M,Soltero,Universitario,1,Empresario,4875.0,4.7,Hipotecario,25241.0,24,7.6,8,0.0,0.5693,Arrendada,0.808,0
CLI000233,2025-05-12,42,M,Casado,Secundaria,0,Dependiente,2668.0,1.0,Vehicular,9693.0,24,9.46,1,30.0,0.1137,Propia,,0
CLI000234,2025-10-04,34,M,Casado,Universitario,4,Dependiente,3603.0,0.3,Consumo,20716.0,84,17.18,4,120.0,0.0497,Propia,,1
CLI000235,2025-02-14,65,M,Casado,Técnico,2,Dependiente,,35.5,Consumo,1660.0,24,24.98,4,90.0,0.6636,Arrendada,,0
CLI000236,2025-02-02,48,M,Soltero,Secundaria,0,Dependiente,1522.0,2.0,Vehicular,27386.0,36,24.91,3,90.0,0.2701,Propia,,1
CLI000237,2026-02-24,19,F,Divorciado,Técnico,4,Independiente,1813.0,3.0,Vehicular,3271.0,12,7.31,4,0.0,0.2951,Familiar,,1
CLI000238,2025-11-08,44,F,Divorciado,Técnico,0,Jubilado,2425.0,2.7,Consumo,14116.0,48,12.41,3,0.0,0.1864,Arrendada,,0
CLI000239,2025-05-31,34,F,Casado,Secundaria,2,Dependiente,1282.0,11.5,Consumo,38370.0,36,23.33,0,0.0,0.073,Hipotecada,,0
CLI000240,2025-11-18,51,F,Casado,Técnico,1,Dependiente,3637.0,3.6,Hipotecario,6544.0,12,30.45,5,120.0,0.0822,Familiar,0.878,1
CLI000241,2025-04-24,33,F,Soltero,Técnico,1,Dependiente,3014.0,4.6,Vehicular,32196.0,84,18.17,0,90.0,0.2163,Propia,,1
CLI000242,2025-07-13,40,M,Soltero,Técnico,2,Independiente,2833.0,11.7,Consumo,10777.0,60,26.3,3,0.0,0.0894,Hipotecada,,0
CLI000243,2026-03-08,47,M,Casado,Universitario,1,Empresario,7221.0,,Consumo,23808.0,24,14.42,4,90.0,0.0656,Familiar,,0
CLI000244,2026-01-29,51,F,Casado,Secundaria,0,Dependiente,1618.0,4.1,Consumo,12634.0,12,6.95,5,0.0,0.1404,Arrendada,,0
CLI000245,2025-11-04,28,F,Soltero,Técnico,2,Dependiente,2421.0,5.6,Hipotecario,12441.0,60,22.32,4,0.0,0.5196,Arrendada,0.924,1
CLI000246,2025-09-28,38,M,Soltero,Secundaria,0,Dependiente,834.0,4.9,Hipotecario,7385.0,48,21.48,2,0.0,0.2771,Arrendada,0.903,0
CLI000247,2025-07-08,36,F,Casado,Técnico,0,Independiente,1106.0,2.6,Consumo,7070.0,24,16.14,3,60.0,0.2811,Propia,,1
CLI000248,2025-06-16,34,F,Soltero,Técnico,0,Dependiente,2618.0,9.1,Hipotecario,17299.0,36,26.7,4,0.0,0.1198,Arrendada,0.54,0
CLI000249,2025-08-27,61,F,Divorciado,Postgrado,2,Dependiente,11426.0,14.2,Consumo,16959.0,48,17.7,4,0.0,0.264,Propia,,0
CLI000250,2025-03-27,46,M,Casado,Universitario,3,Sin empleo,6732.0,13.2,Consumo,12931.0,84,21.72,3,0.0,0.1376,Hipotecada,,0
CLI000251,2025-08-15,28,F,Casado,Secundaria,1,Independiente,949.0,5.6,Hipotecario,11660.0,60,20.18,1,0.0,0.4976,Arrendada,0.903,0
CLI000252,2025-12-12,52,F,Soltero,Universitario,1,Dependiente,2168.0,3.5,Hipotecario,5701.0,60,20.5,5,60.0,0.1942,Propia,0.565,0
CLI000253,2025-12-23,65,M,Divorciado,Secundaria,0,Dependiente,1102.0,1.7,Hipotecario,24560.0,60,21.29,5,0.0,0.1053,Familiar,0.655,0
CLI000254,2025-05-18,53,F,Casado,Universitario,0,Dependiente,1723.0,3.1,Empresarial,7279.0,36,13.5,1,0.0,0.3219,Familiar,,0
CLI000255,2025-08-22,25,F,Casado,Técnico,0,Dependiente,1218.0,20.5,Vehicular,106533.0,36,23.62,1,0.0,0.1448,Familiar,,0
CLI000256,2025-08-31,36,M,Soltero,Postgrado,3,Dependiente,6027.0,2.4,Hipotecario,48742.0,24,19.03,2,,0.0916,Propia,0.673,0
CLI000257,2026-03-08,55,F,Soltero,Universitario,2,Empresario,4125.0,6.3,Consumo,12119.0,36,19.52,4,0.0,0.4542,Familiar,,0
CLI000258,2026-03-14,34,M,Casado,Universitario,0,Jubilado,,6.4,Empresarial,8931.0,60,5.65,6,0.0,0.4543,Arrendada,,0
CLI000259,2025-12-15,46,F,Casado,Secundaria,2,Empresario,699.0,1.6,Empresarial,33014.0,48,17.59,0,0.0,0.4587,Familiar,,1
CLI000260,2025-07-19,50,F,Soltero,Universitario,0,Dependiente,6099.0,2.6,Consumo,11393.0,24,20.36,2,180.0,0.3795,Familiar,,1
CLI000261,2025-09-11,31,M,Soltero,Secundaria,1,Independiente,1146.0,2.9,Hipotecario,19954.0,24,26.64,4,180.0,0.6204,Arrendada,0.933,1
CLI000262,2025-10-04,41,M,Soltero,Postgrado,3,Independiente,6399.0,16.4,Vehicular,17403.0,36,16.98,2,0.0,0.5185,Propia,,0
CLI000263,2025-02-12,18,F,Casado,Técnico,2,Dependiente,1436.0,6.7,Empresarial,60291.0,60,16.79,3,30.0,0.1914,Hipotecada,,0
CLI000264,2025-12-30,30,F,Soltero,Universitario,2,Dependiente,3708.0,2.4,Vehicular,31122.0,48,18.64,5,0.0,0.3277,Arrendada,,0
CLI000265,2025-11-03,39,M,Casado,Técnico,2,Dependiente,3704.0,0.3,Hipotecario,24627.0,24,21.78,1,30.0,0.2082,Familiar,0.683,0
CLI000266,2025-07-17,28,F,Casado,Técnico,0,Jubilado,1627.0,23.0,Vehicular,24821.0,12,15.55,6,0.0,0.288,Familiar,,0
CLI000267,2026-02-19,59,M,Casado,Técnico,0,Empresario,2703.0,3.8,Hipotecario,7160.0,84,15.07,2,60.0,0.3278,Propia,0.822,0
CLI000268,2025-09-22,26,M,Soltero,Técnico,1,Independiente,2489.0,23.2,Empresarial,4348.0,60,19.19,2,0.0,0.2149,Arrendada,,1
CLI000269,2025-04-14,37,F,Soltero,Técnico,0,Dependiente,1392.0,16.2,Consumo,26519.0,48,13.22,1,30.0,0.2989,Familiar,,0
CLI000270,2025-11-06,43,F,Casado,Universitario,0,Dependiente,3108.0,4.8,Hipotecario,9085.0,48,17.13,4,90.0,0.1016,Propia,0.515,0
CLI000271,2026-03-12,57,F,Soltero,Postgrado,1,Dependiente,9358.0,1.9,Empresarial,1000.0,48,18.4,5,,,Arrendada,,0
CLI000272,2025-12-25,26,M,Casado,Universitario,1,Dependiente,6644.0,3.8,Consumo,7099.0,36,22.07,4,,0.294,Familiar,,0
CLI000273,2025-06-20,54,M,Casado,Universitario,0,Dependiente,6075.0,7.7,Hipotecario,3808.0,36,11.96,3,30.0,0.2593,Arrendada,0.774,0
CLI000274,2025-05-12,42,F,Viudo,Universitario,4,Empresario,4467.0,2.4,Consumo,1000.0,48,20.58,2,0.0,0.339,Arrendada,,0
CLI000275,2025-05-15,31,M,Casado,Técnico,2,Dependiente,1698.0,18.0,Consumo,8380.0,36,15.93,1,120.0,0.3944,Hipotecada,,1
CLI000276,2025-06-05,47,M,Soltero,Universitario,2,Jubilado,2747.0,12.9,Empresarial,15418.0,48,14.39,3,,0.1368,Propia,,0
CLI000277,2026-03-15,44,F,Casado,Técnico,3,Jubilado,2174.0,10.7,Vehicular,8868.0,60,19.0,1,90.0,0.3158,Arrendada,,0
CLI000278,2025-09-18,35,F,Divorciado,Técnico,1,Dependiente,1582.0,26.0,Vehicular,6281.0,36,10.47,4,,0.0717,Arrendada,,0
CLI000279,2026-02-02,42,M,Divorciado,Técnico,1,Dependiente,1120.0,1.0,Consumo,10296.0,12,14.95,2,0.0,0.5313,Hipotecada,,0
CLI000280,2025-12-01,37,M,Viudo,Universitario,1,Independiente,4447.0,15.1,Consumo,6661.0,48,25.34,3,90.0,0.2547,Familiar,,1
CLI000281,2025-11-17,43,F,Divorciado,Secundaria,0,Empresario,1300.0,31.0,Empresarial,83472.0,36,16.11,2,90.0,0.4875,Familiar,,0
CLI000282,2025-06-05,49,F,Soltero,Universitario,1,Dependiente,3284.0,4.9,Empresarial,114521.0,24,13.34,1,30.0,0.3802,Propia,,0
CLI000283,2025-05-27,59,M,Soltero,Técnico,2,Dependiente,1889.0,1.5,Consumo,29273.0,24,15.56,3,0.0,0.1967,Familiar,,0
CLI000284,2025-08-23,28,F,Casado,Universitario,1,Dependiente,5285.0,3.9,Vehicular,136571.0,12,11.19,2,90.0,0.4341,Familiar,,1
CLI000285,2025-12-22,65,M,Casado,Secundaria,0,Dependiente,2082.0,10.2,Hipotecario,26934.0,12,29.09,3,0.0,0.1198,Propia,0.633,0
CLI000286,2025-11-10,20,F,Soltero,Técnico,3,Empresario,2799.0,3.5,Hipotecario,5196.0,60,21.68,3,0.0,0.2941,Familiar,0.555,0
CLI000287,2025-02-21,40,M,Soltero,Secundaria,2,Independiente,1763.0,0.1,Consumo,2111.0,48,21.48,5,0.0,0.3295,Propia,,0
CLI000288,2026-03-08,48,F,Viudo,Secundaria,1,Dependiente,827.0,4.4,Hipotecario,15527.0,24,19.7,1,0.0,0.2308,Propia,0.839,0
CLI000289,2025-05-22,45,F,Divorciado,Universitario,4,Dependiente,6146.0,4.1,Hipotecario,24799.0,60,15.96,2,30.0,0.6116,Propia,0.871,0
CLI000290,2025-04-19,35,F,Soltero,Técnico,3,Dependiente,1883.0,7.3,Hipotecario,6956.0,36,13.42,3,0.0,0.0682,Propia,0.564,0
CLI000291,2025-07-13,39,F,Soltero,Universitario,0,Dependiente,5340.0,,Hipotecario,3792.0,36,22.88,3,,0.1282,Familiar,0.503,0
CLI000292,2025-12-18,36,M,Divorciado,Técnico,2,Jubilado,963.0,0.3,Consumo,6293.0,120,20.33,0,120.0,0.4668,Familiar,,1
CLI000293,2025-12-07,35,F,Casado,Universitario,3,Independiente,5958.0,1.8,Consumo,2438.0,48,23.09,1,30.0,0.5197,Familiar,,1
CLI000294,2025-11-23,51,M,Casado,Secundaria,3,Dependiente,642.0,3.7,Consumo,15449.0,48,22.12,1,0.0,0.25,Propia,,0
CLI000295,2025-08-26,45,M,Casado,Secundaria,3,Independiente,2538.0,1.7,Hipotecario,36689.0,12,11.68,5,0.0,0.0197,Propia,0.573,0
CLI000296,2025-11-24,34,M,Casado,Técnico,2,Independiente,1445.0,6.0,Consumo,21555.0,24,14.72,4,0.0,0.3141,Propia,,0
CLI000297,2025-12-08,51,M,Casado,Técnico,4,Dependiente,1808.0,2.1,Consumo,13615.0,48,13.16,5,30.0,0.3616,Propia,,1
CLI000298,2026-03-19,45,M,Divorciado,Secundaria,0,Dependiente,721.0,0.2,Hipotecario,11139.0,24,13.77,1,0.0,,Propia,0.599,0
CLI000299,2025-07-25,50,F,Soltero,Universitario,0,Dependiente,2293.0,3.7,Hipotecario,5592.0,12,22.38,1,90.0,0.1911,Propia,0.583,0
CLI000300,2026-01-04,48,F,Casado,Técnico,0,Independiente,2949.0,7.1,Consumo,21270.0,24,20.8,1,0.0,0.3637,Propia,,0
CLI000301,2025-08-02,32,F,Casado,Técnico,2,Independiente,1941.0,1.3,Vehicular,6366.0,36,12.55,4,0.0,0.1627,Propia,,0
CLI000302,2025-01-27,35,M,Casado,Técnico,1,Dependiente,1270.0,0.9,Consumo,3641.0,84,15.36,3,0.0,0.3944,Propia,,1
CLI000303,2025-11-05,50,M,Soltero,Postgrado,0,Dependiente,6182.0,0.6,Vehicular,80199.0,48,21.97,6,0.0,0.3107,Familiar,,1
CLI000304,2025-03-13,48,M,Casado,Técnico,2,Sin empleo,2379.0,18.5,Hipotecario,25555.0,36,11.09,6,180.0,0.1314,Propia,0.543,1
CLI000305,2025-12-10,41,F,Soltero,Técnico,0,Independiente,2054.0,7.5,Consumo,22477.0,60,9.37,1,0.0,0.273,Familiar,,0
CLI000306,2025-04-08,43,M,Divorciado,Postgrado,0,Dependiente,6212.0,5.0,Consumo,10337.0,36,18.8,1,180.0,0.4336,Propia,,1
CLI000307,2025-05-09,56,M,Soltero,Secundaria,1,Independiente,961.0,1.4,Hipotecario,4695.0,24,19.95,3,0.0,0.2263,Propia,0.773,0
CLI000308,2025-04-27,35,M,Divorciado,Postgrado,0,Jubilado,4453.0,3.3,Hipotecario,5164.0,48,31.53,2,30.0,0.0797,Familiar,0.783,0
CLI000309,2026-03-30,48,M,Casado,Universitario,1,Dependiente,936.0,8.4,Empresarial,6299.0,48,16.56,2,0.0,0.365,Propia,,0
CLI000310,2026-02-06,39,F,Soltero,Secundaria,0,Independiente,2792.0,0.9,Consumo,1801.0,24,13.15,4,0.0,0.4985,Familiar,,0
CLI000311,2025-02-06,39,M,Soltero,Técnico,0,Dependiente,3521.0,18.5,Consumo,47100.0,36,26.47,5,0.0,0.1456,Propia,,0
CLI000312,2026-03-23,54,M,Viudo,Universitario,1,Independiente,2930.0,3.5,Empresarial,3437.0,12,12.79,0,30.0,0.1581,Arrendada,,0
CLI000313,2025-08-31,51,M,Soltero,Secundaria,0,Dependiente,629.0,4.8,Hipotecario,12666.0,48,15.93,1,60.0,0.2987,Familiar,0.795,0
CLI000314,2025-11-18,50,F,Casado,Universitario,2,Independiente,3048.0,7.1,Consumo,3761.0,24,19.21,6,0.0,0.3813,Propia,,0
CLI000315,2026-02-09,56,F,Soltero,Técnico,0,Dependiente,1412.0,17.6,Vehicular,11846.0,36,13.33,2,0.0,0.2225,Familiar,,0
CLI000316,2025-11-13,42,F,Divorciado,Universitario,2,Dependiente,3162.0,20.2,Consumo,14037.0,36,16.5,4,,0.1179,Propia,,0
CLI000317,2025-05-11,49,M,Casado,Secundaria,0,Dependiente,1255.0,6.7,Hipotecario,46719.0,36,22.43,1,,0.3375,Familiar,0.805,0
CLI000318,2025-06-27,38,M,Divorciado,Secundaria,4,Dependiente,860.0,11.1,Consumo,3719.0,12,6.48,2,0.0,0.1931,Propia,,0
CLI000319,2026-03-04,45,F,Divorciado,Técnico,1,Independiente,1600.0,16.7,Hipotecario,45733.0,12,10.1,4,0.0,0.2659,Propia,0.655,0
CLI000320,2025-07-16,40,M,Casado,Universitario,1,Dependiente,5084.0,5.4,Vehicular,64273.0,12,20.63,2,0.0,0.0843,Arrendada,,0
CLI000321,2025-02-24,43,M,Soltero,Técnico,1,Dependiente,4463.0,7.4,Consumo,18320.0,36,21.85,3,0.0,0.2589,Familiar,,0
CLI000322,2025-09-05,48,F,Soltero,Universitario,0,Independiente,4148.0,1.0,Consumo,57113.0,36,26.97,2,0.0,0.2205,Arrendada,,0
CLI000323,2025-05-08,32,F,Soltero,Secundaria,0,Dependiente,944.0,4.7,Consumo,3699.0,36,18.2,3,30.0,0.1357,Propia,,0
CLI000324,2026-01-24,65,F,Soltero,Secundaria,2,Dependiente,1727.0,5.1,Hipotecario,16534.0,48,14.56,1,60.0,0.4026,Propia,0.949,0
CLI000325,2025-06-21,30,F,Casado,Secundaria,1,Dependiente,1025.0,0.9,Consumo,14066.0,120,20.81,1,30.0,0.1152,Hipotecada,,1
CLI000326,2025-03-10,28,F,Divorciado,Universitario,0,Dependiente,4423.0,18.4,Vehicular,16599.0,36,26.77,4,0.0,0.1279,Familiar,,0
CLI000327,2026-03-30,54,F,Soltero,Técnico,2,Dependiente,1664.0,3.2,Hipotecario,50282.0,48,17.92,2,0.0,0.4945,Arrendada,0.932,0
CLI000328,2025-10-22,50,M,Soltero,Universitario,3,Independiente,3862.0,7.4,Hipotecario,55621.0,36,8.15,1,0.0,0.2906,Arrendada,0.91,0
CLI000329,2025-10-04,48,F,Casado,Técnico,3,Jubilado,2155.0,2.5,Empresarial,27228.0,60,27.85,2,0.0,0.3232,Propia,,0
CLI000330,2025-06-05,48,F,Divorciado,Universitario,0,Dependiente,3127.0,0.3,Consumo,2957.0,120,15.72,0,0.0,0.697,Arrendada,,1
CLI000331,2025-01-18,41,M,Soltero,Secundaria,1,Dependiente,707.0,3.7,Empresarial,9242.0,36,18.21,3,0.0,0.2776,Familiar,,0
CLI000332,2025-06-15,32,M,Casado,Postgrado,2,Independiente,5698.0,2.4,Consumo,10727.0,48,16.39,3,60.0,0.0847,Familiar,,0
CLI000333,2025-03-20,42,M,Casado,Universitario,2,Dependiente,3393.0,2.7,Hipotecario,16649.0,60,15.68,2,90.0,0.2378,Arrendada,0.562,0
CLI000334,2025-05-30,34,F,Soltero,Técnico,2,Dependiente,2370.0,1.7,Hipotecario,27151.0,24,11.22,4,0.0,0.2442,Arrendada,0.789,0
CLI000335,2025-08-13,52,F,Casado,Universitario,1,Dependiente,4120.0,9.4,Consumo,21240.0,24,16.76,5,60.0,0.0562,Arrendada,,0
CLI000336,2025-07-20,40,M,Casado,Postgrado,2,Dependiente,,15.3,Empresarial,29753.0,36,18.89,1,180.0,0.3093,Arrendada,,1
CLI000337,2025-10-28,32,M,Divorciado,Técnico,1,Empresario,1534.0,,Consumo,26524.0,12,23.12,1,0.0,0.2793,Hipotecada,,1
CLI000338,2025-09-15,38,F,Divorciado,Secundaria,0,Dependiente,1535.0,26.2,Consumo,9003.0,36,8.24,1,,0.0404,Propia,,0
CLI000339,2026-03-27,46,F,Divorciado,Secundaria,1,Independiente,1228.0,4.4,Consumo,23786.0,48,20.06,2,0.0,0.0096,Familiar,,0
CLI000340,2025-06-07,35,M,Casado,Postgrado,1,Independiente,4855.0,9.2,Consumo,24753.0,36,22.62,0,30.0,0.1771,Propia,,1
CLI000341,2025-09-28,32,M,Soltero,Técnico,1,Dependiente,,0.5,Consumo,230684.0,84,23.22,1,0.0,,Propia,,0
CLI000342,2025-04-27,44,M,Soltero,Universitario,0,Independiente,2922.0,3.6,Hipotecario,13769.0,48,14.53,1,120.0,0.0624,Propia,0.905,0
