id_credito,anio_originacion,plazo_meses,edad,ingreso_mensual,score_buro,deuda_ingreso,num_productos,pd_modelo,default_obs
465,2022,24,36,5266.0,615,0.4657,3,0.081431,0
466,2023,60,35,10578.0,701,0.1858,1,0.164058,0
467,2022,24,44,7601.0,456,0.7013,1,0.005379,0
468,2022,12,45,3628.0,608,0.352,1,0.097263,0
469,2021,48,32,3661.0,453,0.4221,3,0.003103,0
470,2021,24,32,3166.0,632,0.4799,3,0.140154,1
471,2023,24,35,6475.0,601,0.3343,3,0.035096,0
472,2022,36,22,2981.0,728,0.2567,2,0.486368,0
473,2021,12,22,8448.0,676,0.5061,3,0.174038,1
474,2022,60,51,9523.0,577,0.2617,3,0.01208,0
475,2023,12,54,3167.0,587,0.344,2,0.028001,0
476,2021,12,35,4479.0,650,0.5834,3,0.16211,0
477,2021,48,43,4956.0,574,0.1584,3,0.006733,0
478,2021,36,41,7646.0,617,0.3795,1,0.04691,0
479,2022,60,68,10989.0,725,0.4717,3,0.243567,0
480,2021,24,49,2116.0,553,0.5444,1,0.048029,0
481,2023,60,36,4192.0,584,0.2991,1,0.047043,0
482,2023,24,28,4303.0,595,0.5062,2,0.027552,0
483,2023,12,22,2440.0,850,0.1467,1,0.827017,0
484,2022,12,40,3856.0,668,0.4954,3,0.205631,0
485,2021,24,30,6087.0,710,0.4152,3,0.286831,0
486,2021,36,23,4276.0,681,0.3169,2,0.191587,1
487,2022,24,31,2270.0,686,0.5105,3,0.296092,1
488,2022,48,27,20000.0,657,0.2286,3,0.021469,0
489,2022,12,54,5614.0,649,0.3566,1,0.13434,0
490,2023,48,46,5197.0,503,0.683,1,0.018487,0
491,2022,12,37,2839.0,648,0.3326,2,0.117763,0
492,2021,36,52,5599.0,611,0.4759,3,0.040173,0
493,2021,12,38,4527.0,663,0.6559,4,0.137143,0
494,2022,36,29,1912.0,614,0.1098,1,0.040903,0
495,2021,24,53,2878.0,681,0.227,2,0.115958,0
496,2023,24,43,7313.0,695,0.2483,2,0.174744,0
497,2021,24,27,12991.0,387,0.2128,2,0.001,0
498,2021,12,36,5905.0,585,0.2771,1,0.043758,0
499,2023,48,29,8532.0,471,0.1323,2,0.003468,0
500,2021,36,24,4547.0,639,0.1677,3,0.057128,0
501,2021,12,47,4707.0,595,0.123,4,0.017377,0
502,2021,24,57,8480.0,728,0.3146,4,0.136349,0
503,2022,36,24,11287.0,636,0.3315,1,0.098018,0
504,2021,24,43,9420.0,581,0.1393,1,0.018951,0
505,2022,24,31,2884.0,695,0.308,3,0.192704,0
506,2021,12,33,4753.0,594,0.2759,2,0.043417,0
507,2023,12,32,5646.0,580,0.3301,3,0.027926,0
508,2022,60,29,4316.0,651,0.2189,1,0.071354,0
509,2021,48,38,5967.0,749,0.4017,1,0.623831,1
510,2021,24,29,7408.0,688,0.2032,3,0.084975,0
511,2022,48,40,8114.0,665,0.1161,2,0.037221,0
512,2022,48,37,11418.0,840,0.1535,2,0.605282,1
513,2021,36,35,4168.0,561,0.6528,3,0.037623,0
514,2021,12,28,2485.0,559,0.1848,1,0.018235,0
515,2022,24,32,5879.0,631,0.1065,3,0.035098,0
516,2021,60,45,12606.0,741,0.2702,2,0.308153,0
517,2022,24,43,3872.0,544,0.1797,2,0.012084,0
518,2021,60,28,6929.0,760,0.3974,3,0.459365,1
519,2022,60,38,6960.0,504,0.1931,1,0.005876,0
520,2022,12,45,5408.0,610,0.2284,3,0.042955,0
521,2022,24,22,4932.0,633,0.1945,1,0.043595,0
522,2023,36,43,3097.0,549,0.6507,2,0.027875,1
523,2021,24,31,1571.0,570,0.3572,1,0.051774,0
524,2021,24,43,2819.0,683,0.0931,1,0.107367,0
525,2021,24,30,4043.0,735,0.2487,1,0.299529,0
526,2022,36,22,8508.0,450,0.5131,1,0.006804,0
527,2023,36,22,4668.0,634,0.307,2,0.094183,0
528,2022,24,38,3791.0,610,0.025,2,0.023336,0
529,2023,60,40,3148.0,628,0.1577,1,0.053781,0
530,2021,36,28,6825.0,594,0.3836,2,0.037118,0
531,2022,24,44,9693.0,516,0.5175,2,0.005011,0
532,2021,24,22,8364.0,743,0.4209,3,0.358313,0
533,2023,36,37,6655.0,712,0.1203,1,0.152102,0
534,2022,36,25,2350.0,611,0.5391,3,0.11062,0
535,2023,12,31,4122.0,580,0.1484,2,0.01692,0
536,2022,48,38,13012.0,571,0.0708,1,0.00769,0
537,2021,60,29,8613.0,413,0.1229,2,0.001,0
538,2022,36,34,2278.0,648,0.5039,1,0.258528,1
539,2023,24,48,4780.0,682,0.1445,1,0.157159,0
540,2023,12,32,5893.0,631,0.5371,3,0.109024,0
541,2021,36,46,3357.0,613,0.3968,2,0.055333,0
542,2021,60,26,1549.0,630,0.1543,1,0.0976,0
543,2021,36,43,5164.0,551,0.2947,2,0.01505,0
544,2023,12,52,3315.0,580,0.2779,1,0.040064,0
545,2023,36,22,3321.0,606,0.0896,2,0.035149,0
546,2023,24,30,4116.0,675,0.2876,2,0.175968,0
547,2021,12,43,4597.0,730,0.1656,1,0.420652,0
548,2021,60,35,4892.0,601,0.2377,3,0.029423,0
549,2022,36,41,3159.0,536,0.3069,2,0.008342,0
550,2022,48,31,4402.0,622,0.5261,2,0.095452,0
551,2021,24,38,2041.0,780,0.2742,1,0.744713,1
552,2022,48,36,5742.0,543,0.5266,2,0.025289,0
553,2023,12,49,1178.0,690,0.1423,2,0.208769,0
554,2023,24,40,4252.0,726,0.1515,1,0.363102,0
555,2021,12,41,7782.0,591,0.3019,1,0.032982,0
556,2022,36,33,2894.0,563,0.1885,1,0.019042,0
557,2021,48,33,7032.0,665,0.0621,1,0.096195,0
558,2022,36,33,8759.0,648,0.4613,1,0.105325,0
559,2022,36,41,940.0,675,0.2401,3,0.121842,0
560,2021,36,33,4557.0,785,0.3734,2,0.766673,1
561,2022,48,40,1167.0,633,0.2756,2,0.112926,0
562,2022,12,58,4633.0,524,0.1162,3,0.002223,0
563,2021,36,46,4897.0,625,0.1631,1,0.062634,0
564,2023,60,34,1420.0,639,0.1764,4,0.072865,0
565,2021,36,50,12867.0,721,0.2037,1,0.177634,0
566,2023,36,33,5670.0,604,0.2787,2,0.042659,0
567,2021,60,22,3215.0,587,0.4058,4,0.040833,0
568,2021,24,27,10226.0,510,0.1844,1,0.004508,0
569,2022,36,22,2003.0,663,0.168,1,0.12384,1
570,2021,24,34,2658.0,850,0.2398,2,0.923217,1
571,2022,48,38,1557.0,602,0.2851,1,0.083503,0
572,2021,60,54,12095.0,656,0.1905,3,0.019967,0
573,2022,24,41,5803.0,576,0.1502,4,0.007837,0
574,2022,24,35,6834.0,517,0.1626,3,0.002459,0
575,2022,36,46,5713.0,654,0.6204,1,0.193189,1
576,2021,60,22,6548.0,622,0.2843,4,0.032052,0
577,2022,24,40,5110.0,429,0.1299,3,0.001,0
578,2023,24,45,5628.0,748,0.3292,3,0.303687,1
579,2021,36,23,5186.0,653,0.0549,2,0.053947,0
580,2021,60,49,3625.0,625,0.1415,1,0.049293,0
581,2022,48,41,4802.0,586,0.3242,1,0.048059,0
582,2023,12,33,5635.0,652,0.1475,2,0.078546,0
583,2021,36,44,5194.0,656,0.0991,3,0.082083,1
584,2022,36,60,2348.0,652,0.0322,1,0.078915,0
585,2023,36,39,2509.0,705,0.3679,3,0.328768,1
586,2023,24,40,8446.0,723,0.3682,1,0.25773,0
587,2023,36,33,4215.0,780,0.3443,1,0.72044,1
588,2022,12,29,6584.0,553,0.2219,2,0.008071,0
589,2021,36,46,2847.0,574,0.1233,4,0.009075,0
590,2022,24,29,2353.0,648,0.1526,3,0.055603,0
591,2022,36,38,3223.0,557,0.1355,1,0.018152,0
592,2022,48,33,4397.0,570,0.185,1,0.021613,0
593,2021,24,42,3524.0,658,0.3796,1,0.237655,0
594,2022,24,41,9386.0,692,0.0905,3,0.099017,0
595,2022,24,48,5376.0,722,0.5827,1,0.640364,0
596,2023,36,32,12388.0,604,0.5345,1,0.057758,0
597,2023,24,35,6016.0,657,0.3379,4,0.060223,0
598,2021,60,28,1471.0,639,0.1379,2,0.139451,0
599,2022,24,33,8333.0,621,0.0513,4,0.012383,0
600,2022,60,41,2311.0,554,0.223,1,0.020234,0
601,2021,36,45,5515.0,544,0.1212,3,0.003624,0
602,2021,12,28,3336.0,673,0.3118,1,0.256855,0
603,2021,24,46,14348.0,553,0.5745,2,0.01601,0
604,2022,12,51,10095.0,477,0.3395,2,0.002694,0
605,2022,24,42,3392.0,617,0.662,1,0.161431,0
606,2023,24,56,4612.0,736,0.234,1,0.282678,0
607,2022,12,30,5554.0,396,0.3398,4,0.001,0
608,2023,24,25,7568.0,596,0.3333,3,0.038198,0
609,2021,36,22,4987.0,674,0.1954,3,0.069577,0
610,2022,48,52,2944.0,474,0.4085,1,0.005306,0
611,2023,48,44,3433.0,602,0.2334,3,0.020474,0
612,2022,48,37,4904.0,528,0.0395,1,0.009772,0
613,2023,48,40,9111.0,539,0.2112,1,0.010714,0
614,2021,24,26,6087.0,587,0.09,2,0.028604,0
615,2021,24,62,3339.0,530,0.5136,1,0.019666,1
616,2021,36,39,6797.0,523,0.3335,1,0.008416,0
617,2023,36,39,4050.0,615,0.1606,4,0.038059,0
618,2022,24,45,7671.0,798,0.232,1,0.593398,1
619,2021,12,42,17387.0,680,0.4255,2,0.065435,0
620,2021,48,40,4108.0,700,0.4208,3,0.19001,0
621,2021,24,30,7338.0,683,0.127,1,0.09071,0
622,2023,48,42,3386.0,564,0.456,2,0.028431,0
623,2023,24,56,4646.0,644,0.3155,1,0.147421,0
624,2022,24,51,4988.0,707,0.295,1,0.210199,0
625,2023,36,53,4461.0,686,0.2461,1,0.179874,0
626,2021,24,32,16840.0,635,0.2907,1,0.039436,0
627,2023,36,28,4216.0,661,0.3227,1,0.150616,1
628,2023,48,36,6591.0,817,0.0331,4,0.374092,0
629,2022,60,38,1872.0,687,0.2558,2,0.192807,0
630,2022,60,48,6100.0,594,0.0438,1,0.028234,0
631,2021,48,22,8700.0,614,0.151,2,0.023422,0
632,2022,48,53,3775.0,535,0.254,1,0.009777,0
633,2021,60,36,1401.0,807,0.2982,4,0.639965,1
634,2022,36,33,4821.0,748,0.3303,4,0.401407,0
635,2022,24,27,4957.0,626,0.635,2,0.20441,0
636,2021,36,22,7059.0,794,0.1133,1,0.65055,1
637,2021,24,46,13433.0,670,0.1259,1,0.073426,0
638,2022,60,38,4064.0,585,0.198,3,0.02554,0
639,2021,60,25,3203.0,692,0.5676,2,0.285338,0
640,2022,60,25,2742.0,651,0.4675,1,0.122876,0
641,2023,36,34,5426.0,687,0.1563,1,0.246653,0
642,2022,60,54,6246.0,510,0.1428,1,0.005299,0
643,2021,36,35,3741.0,555,0.1527,3,0.004805,0
644,2021,12,22,7254.0,739,0.1958,2,0.262702,0
645,2021,12,35,6202.0,755,0.1707,1,0.381142,0
646,2023,36,35,5022.0,733,0.2382,1,0.427466,0
647,2021,24,22,3130.0,797,0.1467,1,0.69432,1
648,2021,36,37,3862.0,666,0.4624,2,0.230379,0
649,2022,24,35,1458.0,660,0.2861,3,0.076051,0
650,2022,12,44,5530.0,546,0.4318,2,0.01091,0
651,2023,24,56,4980.0,573,0.2105,2,0.009298,0
652,2021,60,49,5400.0,460,0.0293,1,0.001513,0
653,2021,12,35,6324.0,594,0.2659,1,0.04144,0
654,2023,24,26,5961.0,455,0.3473,2,0.002486,0
655,2022,12,63,4651.0,706,0.6138,3,0.266169,0
656,2022,60,38,5036.0,651,0.0881,4,0.016817,0
657,2023,48,38,2435.0,457,0.0813,3,0.001273,0
658,2022,24,37,3671.0,604,0.1073,2,0.043714,0
659,2021,24,39,5040.0,777,0.6066,2,0.761569,1
660,2021,24,36,3402.0,609,0.2534,1,0.054023,0
661,2022,48,32,7556.0,540,0.3338,4,0.004944,0
662,2021,36,32,3536.0,477,0.1208,4,0.001992,0
663,2022,24,37,5476.0,479,0.0355,1,0.001958,0
664,2021,60,32,5210.0,662,0.0764,1,0.073649,0
665,2023,24,30,7138.0,585,0.1021,2,0.014678,0
666,2023,48,39,7711.0,591,0.7106,1,0.132385,0
667,2021,24,35,6954.0,585,0.1626,2,0.01431,0
668,2022,24,53,1715.0,608,0.2786,2,0.067317,0
669,2021,48,22,8929.0,521,0.6527,3,0.011822,0
670,2022,24,48,10548.0,645,0.198,4,0.021722,0
671,2022,12,50,3862.0,506,0.2011,2,0.005609,0
672,2023,60,22,5532.0,559,0.3472,1,0.031448,0
673,2023,48,34,3148.0,700,0.3152,2,0.299727,1
674,2022,24,34,1855.0,650,0.1587,1,0.07366,0
675,2023,60,23,3397.0,674,0.535,1,0.361558,1
676,2021,36,30,3752.0,792,0.0543,2,0.591476,1
677,2023,24,26,4116.0,615,0.0729,4,0.022598,0
678,2022,12,55,3043.0,621,0.477,2,0.099261,0
679,2023,36,47,3406.0,598,0.4958,1,0.11846,0
680,2022,24,50,4888.0,584,0.495,1,0.071372,0
681,2021,24,45,3344.0,539,0.295,1,0.017522,0
682,2021,24,26,6450.0,626,0.3287,1,0.116587,0
683,2021,24,32,6911.0,648,0.3817,1,0.173888,0
684,2023,60,42,16158.0,652,0.2058,3,0.03173,0
685,2021,24,25,8629.0,625,0.4009,2,0.054873,0
686,2022,24,45,5550.0,694,0.4144,2,0.189009,0
687,2023,60,35,3604.0,622,0.3324,1,0.078883,0
688,2023,24,34,5692.0,587,0.2133,3,0.01538,0
689,2021,36,45,5787.0,545,0.24,4,0.004251,0
690,2023,60,42,3802.0,496,0.5002,1,0.013161,0
691,2022,12,34,7273.0,736,0.2035,2,0.312836,1
692,2021,24,49,2443.0,564,0.4399,1,0.052629,0
693,2021,36,27,4349.0,545,0.0068,1,0.016695,0
694,2023,48,44,6489.0,586,0.4839,4,0.021628,0
695,2022,24,43,4257.0,597,0.2392,1,0.043279,0
696,2023,36,34,4432.0,751,0.3482,1,0.680672,1
697,2021,36,41,4588.0,593,0.1579,2,0.019103,0
698,2023,24,25,3236.0,830,0.5532,2,0.958593,1
699,2022,24,47,8839.0,625,0.2157,1,0.071244,0
700,2021,60,36,2954.0,784,0.3869,1,0.708179,1
701,2021,36,32,5762.0,691,0.1952,2,0.233733,0
702,2023,36,48,6044.0,648,0.6982,2,0.157425,0
703,2022,12,30,3059.0,746,0.3935,2,0.582984,0
704,2021,36,23,5098.0,709,0.2895,1,0.430219,1
705,2022,36,22,3119.0,670,0.3075,3,0.108225,0
706,2021,24,44,9853.0,805,0.1809,2,0.563191,1
707,2023,36,25,2781.0,580,0.1146,1,0.026767,0
708,2023,36,55,3544.0,540,0.2806,2,0.00867,0
709,2021,36,22,2665.0,565,0.0213,3,0.029062,0
710,2022,36,54,2493.0,760,0.1486,1,0.386983,1
711,2023,12,40,10890.0,736,0.6153,3,0.398556,0
712,2023,48,37,6447.0,577,0.525,1,0.040752,0
713,2021,24,32,5272.0,431,0.0679,2,0.001,0
714,2021,24,41,3539.0,603,0.0669,2,0.024636,0
715,2023,36,37,7737.0,538,0.2711,2,0.011073,0
716,2021,48,49,3255.0,580,0.3353,1,0.038437,0
717,2022,12,39,7309.0,535,0.2993,1,0.01306,1
718,2021,24,39,3177.0,491,0.22,2,0.004402,0
719,2021,48,34,3561.0,770,0.2651,1,0.760834,1
720,2022,36,37,7181.0,565,0.292,2,0.021342,0
721,2021,36,41,7570.0,733,0.2801,2,0.268345,0
722,2022,48,22,6626.0,602,0.1017,1,0.02523,0
723,2023,12,24,2908.0,529,0.5815,3,0.013331,0
724,2022,36,45,3931.0,660,0.1864,2,0.099244,0
725,2022,48,39,5316.0,588,0.1042,2,0.013205,0
726,2021,24,36,3214.0,603,0.1299,1,0.030908,0
727,2023,60,38,9754.0,631,0.2251,2,0.023976,0
728,2022,36,41,1479.0,555,0.2748,2,0.014437,0
729,2021,36,32,3330.0,490,0.0729,4,0.001256,0
730,2022,36,30,3809.0,615,0.4422,2,0.083714,1
731,2022,12,39,1186.0,697,0.2219,2,0.240251,0
732,2022,12,28,2445.0,547,0.1189,4,0.007361,0
733,2022,12,42,6719.0,632,0.1861,1,0.043974,0
734,2022,24,22,4990.0,740,0.4996,3,0.566361,1
735,2022,12,48,10792.0,612,0.5048,3,0.023206,0
736,2021,24,42,10643.0,626,0.3008,1,0.087081,1
737,2023,24,40,6103.0,624,0.213,2,0.026881,0
738,2023,24,47,5748.0,565,0.0335,2,0.008287,0
739,2023,36,54,5079.0,540,0.0482,1,0.006776,0
740,2022,12,48,1303.0,540,0.1252,2,0.011119,0
741,2022,24,22,2447.0,649,0.2064,3,0.054502,0
742,2022,12,25,5168.0,680,0.566,1,0.281521,1
743,2022,24,31,6688.0,684,0.1919,3,0.077341,0
744,2023,24,38,5681.0,589,0.2402,3,0.013591,0
745,2021,48,43,3146.0,707,0.2061,1,0.286539,0
746,2021,24,30,7853.0,644,0.0224,4,0.018805,0
747,2023,36,39,10314.0,625,0.2885,3,0.030244,0
748,2021,48,30,7856.0,352,0.0412,4,0.001,0
749,2023,36,31,8061.0,554,0.4801,4,0.01883,0
750,2023,36,23,3716.0,498,0.2292,1,0.013298,0
751,2022,12,28,8417.0,670,0.5085,2,0.264459,1
752,2022,36,24,5286.0,627,0.1165,2,0.058574,1
753,2022,36,28,6347.0,534,0.2819,3,0.005924,0
754,2021,36,48,5900.0,644,0.1497,2,0.052331,0
755,2022,48,28,4625.0,506,0.1902,4,0.002279,0
756,2021,48,64,3197.0,536,0.3073,2,0.011219,0
757,2021,36,42,4717.0,563,0.6547,1,0.051548,0
758,2021,36,39,8050.0,663,0.1695,4,0.04236,0
759,2021,24,29,3941.0,731,0.4035,2,0.408432,1
760,2021,48,45,7682.0,573,0.0873,2,0.006556,0
761,2023,24,32,7105.0,725,0.5873,1,0.548647,1
762,2022,36,39,4232.0,623,0.1858,3,0.049747,0
763,2022,36,63,9842.0,638,0.2159,3,0.015566,0
764,2021,36,37,4114.0,614,0.349,1,0.083055,0
765,2023,24,49,10454.0,604,0.2374,1,0.035909,0
766,2022,24,30,6106.0,655,0.3265,1,0.132679,0
767,2022,24,37,4876.0,679,0.4562,1,0.280507,0
768,2023,24,55,3153.0,549,0.0713,4,0.002536,0
769,2022,60,31,4703.0,604,0.1226,2,0.029781,0
770,2022,48,56,4439.0,753,0.0771,4,0.187573,0
771,2022,36,45,2620.0,634,0.5087,2,0.15304,0
772,2021,60,32,4408.0,642,0.3535,4,0.060663,0
773,2023,12,44,3288.0,713,0.2177,2,0.276904,0
774,2021,36,47,6588.0,579,0.6857,3,0.02819,0
775,2023,60,44,9444.0,617,0.5501,3,0.042277,0
776,2022,12,22,2661.0,685,0.4762,1,0.436068,0
777,2022,24,30,11570.0,719,0.5545,1,0.431728,0
778,2022,48,35,4609.0,430,0.3264,1,0.001964,0
779,2023,36,37,3018.0,561,0.4038,3,0.017188,0
780,2023,36,44,7179.0,540,0.1958,3,0.005021,0
781,2021,36,39,3931.0,610,0.211,1,0.028969,0
782,2022,36,24,4718.0,546,0.2122,1,0.016637,0
783,2021,36,41,4015.0,673,0.5155,4,0.114386,0
784,2021,36,44,3267.0,633,0.1181,3,0.036536,0
785,2022,36,43,7059.0,691,0.0477,3,0.057421,0
786,2023,12,48,4259.0,696,0.2303,3,0.149841,0
787,2023,24,46,2396.0,674,0.1517,2,0.172324,0
788,2021,12,42,6474.0,593,0.3952,3,0.016658,0
789,2023,24,37,2690.0,628,0.4055,3,0.152649,0
790,2022,36,22,2761.0,583,0.4012,1,0.063843,0
791,2021,48,42,8922.0,510,0.1159,3,0.002625,0
792,2021,60,40,2702.0,696,0.0813,2,0.107114,0
793,2022,12,40,1543.0,613,0.442,1,0.132068,0
794,2022,36,25,6711.0,499,0.083,1,0.003725,0
795,2022,36,27,4222.0,662,0.0305,1,0.097285,0
796,2021,60,48,4408.0,602,0.5062,3,0.035598,0
797,2022,12,37,4200.0,455,0.2503,3,0.001,0
798,2021,36,44,5518.0,510,0.1588,4,0.001483,0
799,2023,48,38,3373.0,563,0.4783,1,0.030633,0
800,2022,48,38,10281.0,636,0.3121,2,0.041279,0
801,2022,36,47,2349.0,683,0.0302,4,0.070455,0
802,2021,48,32,6139.0,680,0.3606,1,0.207801,1
803,2022,24,38,6775.0,668,0.1904,1,0.188761,0
804,2021,48,33,3362.0,617,0.1768,2,0.029204,0
805,2023,36,33,2946.0,757,0.4633,2,0.503225,1
806,2022,24,34,8173.0,675,0.0386,1,0.104341,0
807,2021,12,40,2995.0,637,0.4317,2,0.087454,0
808,2022,36,33,3629.0,665,0.1613,4,0.050544,0
809,2023,60,50,7659.0,588,0.0801,2,0.012828,0
810,2021,60,29,5001.0,615,0.2887,3,0.026935,0
811,2021,48,36,2001.0,453,0.1076,3,0.001,0
812,2021,12,33,11773.0,589,0.1061,1,0.012079,0
813,2021,24,52,3771.0,760,0.3672,3,0.622747,1
814,2023,36,39,4018.0,631,0.1397,3,0.037633,0
815,2021,60,48,5585.0,628,0.195,2,0.038793,0
816,2021,36,23,6718.0,699,0.0511,3,0.107444,0
817,2022,12,40,13102.0,648,0.3704,4,0.029511,0
818,2022,48,46,2143.0,557,0.2401,2,0.008268,0
819,2023,12,38,7428.0,621,0.4523,1,0.064475,0
820,2022,24,48,7126.0,529,0.3027,3,0.00464,0
821,2023,48,32,4589.0,634,0.299,1,0.10165,1
822,2021,36,52,7285.0,552,0.1519,2,0.011177,0
823,2021,60,60,7841.0,694,0.2259,3,0.074943,0
824,2021,24,34,2463.0,579,0.1497,2,0.035794,1
825,2022,24,33,11789.0,554,0.3079,4,0.006903,0
826,2021,36,52,2254.0,610,0.2143,1,0.047568,0
827,2023,12,53,2786.0,649,0.1614,2,0.061119,0
828,2021,12,32,4312.0,523,0.2847,1,0.01465,0
829,2023,12,33,12868.0,578,0.5619,2,0.031948,0
830,2022,48,35,4213.0,628,0.1386,1,0.074068,0
831,2021,24,24,4837.0,727,0.1661,1,0.389549,1
832,2022,12,28,10057.0,417,0.2,3,0.001,0
833,2022,48,27,4230.0,669,0.5082,4,0.254714,0
834,2021,24,30,2727.0,589,0.1065,1,0.042422,0
835,2021,60,37,3989.0,580,0.0649,3,0.012659,0
836,2023,24,40,9754.0,565,0.6429,4,0.014221,0
837,2022,60,53,5092.0,590,0.6509,3,0.044224,0
838,2023,60,28,12904.0,669,0.3975,1,0.086361,0
839,2022,24,47,7108.0,577,0.5286,1,0.025915,0
840,2021,60,35,3560.0,752,0.3437,1,0.65563,1
841,2022,12,37,5042.0,669,0.3557,2,0.132807,0
842,2022,12,44,3208.0,635,0.3346,3,0.058143,0
843,2021,36,26,3518.0,606,0.3295,1,0.080052,0
844,2022,36,41,20000.0,715,0.5864,2,0.253415,0
845,2021,12,39,8179.0,726,0.4015,1,0.388002,0
846,2022,12,42,7559.0,527,0.4334,3,0.003309,0
847,2023,24,40,3599.0,563,0.0947,3,0.005087,0
848,2023,24,62,10773.0,670,0.2717,3,0.091918,0
849,2023,24,31,8516.0,694,0.1906,3,0.145071,0
850,2023,12,32,12592.0,595,0.545,1,0.080539,0
851,2022,36,31,12290.0,560,0.2772,2,0.009499,0
852,2022,36,32,2346.0,626,0.2509,3,0.042035,0
853,2023,36,31,2822.0,738,0.3295,4,0.310212,0
854,2022,36,49,2975.0,623,0.3838,3,0.051794,0
855,2021,24,52,3066.0,518,0.1827,3,0.006396,0
856,2021,24,32,5777.0,628,0.3352,1,0.103487,0
857,2022,60,29,3702.0,682,0.2132,3,0.30973,0
858,2022,36,42,13854.0,611,0.597,1,0.072302,0
859,2021,60,32,12738.0,720,0.1717,3,0.207825,0
860,2021,24,44,4899.0,689,0.1654,1,0.092408,0
861,2021,36,40,13065.0,615,0.3195,1,0.074491,0
862,2022,12,22,10343.0,623,0.2292,2,0.038559,0
863,2021,60,53,3923.0,472,0.2981,1,0.003999,0
864,2022,60,55,1800.0,716,0.4101,3,0.230211,0
865,2021,12,31,4407.0,593,0.6578,1,0.070473,0
866,2023,24,34,3561.0,588,0.1938,3,0.02307,0
867,2021,36,40,5449.0,576,0.0598,2,0.00879,0
868,2023,60,41,5139.0,656,0.228,1,0.16554,0
869,2022,24,44,5072.0,529,0.3394,1,0.012426,0
870,2022,36,58,6386.0,541,0.3814,2,0.00876,0
871,2021,36,36,2680.0,615,0.0514,2,0.027376,0
872,2022,24,30,6037.0,569,0.2903,2,0.01866,0
873,2021,48,24,3945.0,646,0.5736,3,0.189783,0
874,2023,60,30,5432.0,572,0.1095,2,0.012093,0
875,2022,36,37,7932.0,747,0.7004,1,0.581303,1
876,2021,24,55,2665.0,675,0.2086,1,0.175301,1
877,2022,36,32,4270.0,674,0.2608,1,0.209267,0
878,2021,36,40,4632.0,571,0.2424,3,0.013177,0
879,2022,12,37,3800.0,812,0.3635,1,0.861179,1
880,2021,48,49,7707.0,584,0.5315,1,0.048872,0
881,2022,36,63,3428.0,562,0.5307,1,0.041484,0
882,2021,36,32,3723.0,676,0.1785,2,0.09231,0
883,2023,24,33,3446.0,635,0.0855,1,0.074051,0
884,2021,60,48,8485.0,554,0.0817,3,0.006111,0
885,2022,12,44,3842.0,795,0.2221,2,0.61366,0
886,2021,24,56,6186.0,698,0.1044,2,0.127679,0
887,2021,48,43,13198.0,620,0.4017,4,0.031578,0
888,2022,24,34,4734.0,812,0.4394,1,0.804314,1
889,2023,12,43,8570.0,684,0.4226,1,0.191388,0
890,2022,12,49,11335.0,619,0.7277,2,0.07724,0
891,2022,36,46,8214.0,802,0.3253,1,0.680877,0
892,2021,24,43,4874.0,672,0.5879,3,0.170807,0
893,2023,36,48,6775.0,669,0.2506,2,0.093012,0
894,2022,36,49,2582.0,589,0.4131,1,0.067188,0
895,2021,48,51,3328.0,623,0.32,1,0.063433,0
896,2023,60,44,3632.0,587,0.2703,2,0.03796,0
897,2022,36,36,15068.0,735,0.2915,3,0.105964,0
898,2021,48,39,3274.0,491,0.1651,3,0.002724,0
899,2021,12,50,3250.0,729,0.4875,2,0.491669,0
900,2023,12,29,2916.0,549,0.3934,3,0.026808,0
901,2022,36,41,6502.0,615,0.2256,1,0.068631,0
902,2021,60,34,5278.0,596,0.1163,2,0.017059,0
903,2022,36,38,8462.0,578,0.0447,2,0.009356,0
904,2023,24,50,6875.0,675,0.0632,4,0.03551,0
905,2023,36,39,2465.0,619,0.2157,4,0.038022,0
906,2022,36,38,3283.0,566,0.0448,2,0.013936,0
907,2023,24,24,9727.0,632,0.1303,1,0.042395,0
908,2022,36,45,4440.0,564,0.357,3,0.014831,0
909,2023,48,44,8900.0,576,0.2735,1,0.023625,0
910,2021,12,59,4560.0,500,0.0639,2,0.001942,0
911,2022,24,34,3030.0,583,0.1641,2,0.018111,0
912,2022,36,40,4223.0,659,0.4295,1,0.1947,0
913,2022,48,40,3029.0,622,0.0702,1,0.046511,1
914,2022,48,53,3704.0,765,0.6696,2,0.897493,1
915,2022,24,37,5434.0,829,0.1395,2,0.8168,1
916,2023,24,40,6347.0,582,0.1838,3,0.014758,0
917,2023,12,44,2219.0,553,0.2,2,0.010736,0
918,2023,36,39,4872.0,710,0.2184,1,0.237796,0
919,2021,24,33,3665.0,646,0.4141,1,0.2157,0
920,2022,12,39,3554.0,710,0.2147,2,0.256828,0
921,2022,48,48,5252.0,651,0.5436,2,0.111806,0
922,2023,12,27,3732.0,604,0.538,2,0.048337,0
923,2023,36,39,9809.0,604,0.3539,4,0.015268,0
924,2022,12,30,8902.0,654,0.4214,1,0.162671,0
925,2022,24,49,8874.0,603,0.2358,3,0.012965,0
926,2021,36,22,3837.0,717,0.2398,1,0.204261,0
927,2023,36,32,3037.0,515,0.3594,3,0.005771,0
928,2021,36,41,5121.0,717,0.3514,1,0.256277,1
929,2022,48,53,4559.0,470,0.2985,1,0.006538,0
930,2022,36,37,3625.0,631,0.445,1,0.239865,1
